stars,user_idx,item_idx
3,42210,457
4,42211,457
2,42212,457
5,42213,457
2,42217,457
5,42218,457
5,42219,457
1,42220,457
1,42221,457
5,42222,457
5,42223,457
5,42224,457
5,42225,457
5,42226,457
5,42229,457
4,42230,457
3,42231,457
1,42237,457
2,42238,457
1,42239,457
4,42240,457
5,42241,457
5,42242,457
5,42243,457
5,42245,457
3,42246,457
5,42255,457
2,42256,457
4,42257,457
5,42258,457
5,42262,457
5,42263,457
3,42264,457
5,42269,457
5,42270,457
5,42271,457
4,42272,457
3,42273,457
5,42274,457
3,42275,457
5,42276,457
5,42277,457
1,42278,457
4,42279,457
5,42280,457
5,42281,457
5,42282,457
5,42283,457
5,42284,457
5,42285,457
5,42286,457
5,42287,457
5,42288,457
3,42289,457
5,42290,457
5,42291,457
4,42292,457
4,42293,457
2,42294,457
5,42295,457
5,42296,457
3,42297,457
5,42298,457
5,42299,457
3,42300,457
5,42301,457
3,42302,457
4,42303,457
5,42304,457
5,42305,457
3,42306,457
5,42307,457
4,42308,457
5,42309,457
5,42310,457
5,42311,457
5,42312,457
5,42313,457
3,42314,457
1,42315,457
3,42316,457
5,42317,457
5,42318,457
3,42319,457
5,42320,457
5,42321,457
5,42322,457
5,42323,457
5,42324,457
4,42325,457
5,42326,457
5,42327,457
5,42328,457
4,42329,457
5,42330,457
5,42331,457
5,42332,457
1,42333,457
5,42334,457
5,42335,457
1,42336,457
3,42337,457
2,42338,457
4,42339,457
5,42340,457
3,42341,457
5,42342,457
5,42343,457
5,42344,457
2,42345,457
5,42346,457
5,42347,457
5,42348,457
5,42349,457
5,42350,457
5,42351,457
1,42352,457
5,42353,457
1,42354,457
5,42355,457
5,42356,457
5,42357,457
4,42358,457
5,42359,457
5,42360,457
5,42361,457
5,42362,457
3,42363,457
5,42364,457
5,42365,457
5,42366,457
2,42367,457
3,42368,457
5,42369,457
5,42370,457
4,42371,457
4,42372,457
2,42373,457
4,42374,457
5,42375,457
5,42376,457
3,42377,457
5,42378,457
5,42379,457
5,42380,457
5,42381,457
5,42382,457
5,42383,457
5,42384,457
2,42385,457
1,42386,457
5,42387,457
5,42388,457
1,42389,457
5,42390,457
4,42391,457
3,42392,457
5,42393,457
5,42394,457
1,42395,457
5,42396,457
5,42397,457
1,42398,457
1,42399,457
5,42400,457
5,42401,457
5,42402,457
5,42403,457
4,42404,457
4,42405,457
1,42406,457
4,42407,457
5,42408,457
5,42409,457
5,42410,457
2,42411,457
5,42412,457
1,42413,457
2,42414,457
5,42415,457
5,42416,457
5,42417,457
4,42418,457
5,42419,457
5,42420,457
4,42421,457
5,42422,457
1,42423,457
2,42424,457
1,42425,457
4,42426,457
3,42427,457
1,42428,457
5,42429,457
5,42430,457
5,42431,457
5,42432,457
5,42433,457
2,42434,457
5,42435,457
4,42436,457
1,42437,457
5,42438,457
5,42439,457
5,42440,457
4,42441,457
5,42442,457
5,42443,457
5,42444,457
3,42445,457
5,42446,457
1,42447,457
5,42448,457
5,42449,457
4,42450,457
5,42451,457
5,42452,457
3,42453,457
5,42454,457
4,42455,457
1,42456,457
4,42457,457
5,42458,457
4,42459,457
5,42460,457
5,42461,457
3,42462,457
4,42463,457
4,42464,457
5,42465,457
5,42466,457
5,42467,457
4,42468,457
1,42469,457
5,42470,457
4,42471,457
5,42472,457
2,42473,457
4,42474,457
5,42475,457
1,42476,457
2,42477,457
1,42478,457
5,42479,457
2,42480,457
5,42481,457
5,42482,457
3,42483,457
3,42484,457
5,42485,457
5,42486,457
1,42487,457
2,42488,457
5,42489,457
5,42490,457
5,42491,457
5,42492,457
5,42493,457
3,42494,457
4,42495,457
4,42496,457
5,42497,457
3,42498,457
5,42499,457
1,42500,457
5,42501,457
5,42502,457
5,42503,457
5,42504,457
4,42505,457
5,42506,457
5,42507,457
5,42508,457
1,42509,457
5,42510,457
5,42511,457
4,42512,457
4,42513,457
1,42514,457
5,42515,457
4,42516,457
5,42517,457
5,42518,457
1,42519,457
5,42520,457
4,42521,457
5,42522,457
2,42523,457
3,42524,457
5,42525,457
4,42526,457
5,42527,457
5,42528,457
5,42529,457
5,42530,457
4,42531,457
5,42532,457
1,42533,457
5,42534,457
5,42535,457
3,42536,457
5,42537,457
4,42538,457
5,42539,457
5,42540,457
5,42541,457
5,42542,457
5,42543,457
5,42544,457
5,42545,457
5,42546,457
5,42547,457
1,42548,457
5,42549,457
5,42550,457
1,42551,457
5,42552,457
5,42553,457
2,42554,457
4,42555,457
5,42556,457
5,42557,457
3,42558,457
5,42559,457
5,42560,457
5,42561,457
5,42562,457
5,42563,457
5,42564,457
5,42565,457
5,42566,457
5,42567,457
1,42568,457
5,42569,457
4,42570,457
5,42571,457
5,42572,457
2,42573,457
4,42574,457
4,42575,457
5,42576,457
5,42577,457
1,42578,457
5,42579,457
1,42580,457
5,42581,457
5,42582,457
5,42583,457
4,42584,457
1,42585,457
1,42586,457
4,42587,457
2,42588,457
1,42589,457
5,42590,457
5,42591,457
5,42592,457
4,42593,457
5,42594,457
5,42595,457
5,42596,457
1,42597,457
5,42598,457
5,42599,457
4,42600,457
4,42601,457
4,42602,457
5,42603,457
3,42604,457
5,42605,457
1,42606,457
4,42607,457
5,42608,457
4,42609,457
5,42610,457
3,42611,457
4,42612,457
5,42613,457
4,42614,457
5,42615,457
4,42616,457
5,42617,457
2,42618,457
1,42619,457
4,42620,457
1,42621,457
4,42622,457
5,42623,457
5,42624,457
5,42625,457
4,42626,457
5,42627,457
4,42628,457
5,42629,457
5,42630,457
1,42631,457
5,42632,457
5,42633,457
5,42634,457
5,42635,457
2,42636,457
5,42637,457
5,42638,457
5,42639,457
4,42640,457
5,42641,457
5,42642,457
5,42643,457
4,42644,457
5,42645,457
5,42646,457
4,42647,457
1,42648,457
5,42649,457
2,42650,457
1,42651,457
1,42652,457
5,42653,457
1,42654,457
5,42655,457
5,42656,457
5,42657,457
4,42658,457
5,42659,457
4,42660,457
2,42661,457
5,42662,457
5,42663,457
5,42664,457
4,42665,457
5,42666,457
4,42667,457
5,42668,457
5,42669,457
5,42670,457
5,42671,457
5,42672,457
1,42673,457
3,42674,457
4,42675,457
5,42676,457
3,42677,457
5,42678,457
2,42679,457
5,42680,457
4,42681,457
4,42682,457
5,42683,457
5,42684,457
5,42685,457
5,42686,457
3,42687,457
5,42688,457
5,42689,457
4,42690,457
5,42691,457
4,42692,457
4,42693,457
5,42694,457
1,42695,457
5,42696,457
5,42697,457
5,42698,457
5,42699,457
4,42700,457
2,42701,457
5,42702,457
5,42703,457
5,42704,457
5,42705,457
1,42706,457
3,42707,457
5,42708,457
4,42709,457
5,42710,457
5,42711,457
1,42712,457
5,42713,457
5,42714,457
2,42715,457
5,42716,457
4,42717,457
2,42718,457
4,42719,457
5,42720,457
5,42721,457
4,42722,457
2,42723,457
5,42724,457
1,42725,457
5,42726,457
5,42727,457
3,42728,457
5,42729,457
1,42730,457
5,42731,457
5,42732,457
2,42733,457
5,42734,457
3,42735,457
5,42736,457
5,42737,457
5,42738,457
4,42739,457
5,42740,457
1,42741,457
4,42742,457
2,42743,457
5,42744,457
4,42745,457
5,42746,457
1,42747,457
4,42748,457
3,42749,457
3,42750,457
4,42751,457
1,42752,457
3,42753,457
5,42754,457
4,42755,457
5,42756,457
5,42757,457
5,42758,457
3,42759,457
2,42760,457
5,42761,457
5,42762,457
5,42763,457
5,42764,457
5,42765,457
3,42766,457
5,42767,457
3,42768,457
5,42769,457
4,42770,457
5,42771,457
5,42772,457
3,42773,457
5,42774,457
4,42775,457
5,42776,457
4,42777,457
4,42778,457
5,42779,457
5,42780,457
4,42781,457
4,42782,457
1,42783,457
5,42784,457
5,42785,457
5,42786,457
2,42787,457
4,42788,457
3,42789,457
5,42790,457
5,42791,457
5,42792,457
4,42793,457
5,42794,457
5,42795,457
4,42796,457
4,42797,457
4,42798,457
3,42799,457
5,42800,457
5,42801,457
5,42802,457
3,42803,457
5,42804,457
5,42805,457
5,42806,457
5,42807,457
5,42808,457
5,42809,457
5,42810,457
5,42811,457
5,42812,457
4,42813,457
4,42814,457
5,42815,457
3,42816,457
1,42817,457
5,42818,457
5,42819,457
5,42820,457
5,42821,457
5,42822,457
3,42823,457
4,42824,457
5,42825,457
4,42826,457
1,42827,457
2,42828,457
3,42829,457
5,42830,457
5,42831,457
5,42832,457
2,42833,457
5,42834,457
5,42835,457
4,42836,457
2,42837,457
4,42838,457
2,42839,457
2,42840,457
5,42841,457
4,42842,457
3,42843,457
5,42844,457
4,42845,457
5,42846,457
4,42847,457
5,42848,457
3,42849,457
3,42850,457
5,42851,457
1,42852,457
5,42853,457
5,42854,457
5,42855,457
4,42856,457
4,42857,457
1,42858,457
5,42859,457
2,42860,457
5,42861,457
5,42862,457
2,42863,457
4,42864,457
2,42865,457
3,42866,457
4,42867,457
5,42868,457
3,42869,457
5,42870,457
4,42871,457
5,42872,457
4,42873,457
5,42874,457
4,42875,457
5,42876,457
5,42877,457
4,42878,457
5,42879,457
5,42880,457
3,42881,457
5,42882,457
3,42883,457
5,42884,457
3,42885,457
4,42886,457
5,42887,457
5,42888,457
5,42889,457
2,42890,457
5,42891,457
2,42892,457
5,42893,457
2,42894,457
4,42895,457
4,42896,457
5,42897,457
5,42898,457
4,42899,457
4,42900,457
5,42901,457
5,42902,457
5,42903,457
4,42904,457
4,42905,457
4,42906,457
5,42907,457
5,42908,457
4,42909,457
5,42910,457
5,42911,457
4,42912,457
5,42913,457
4,42914,457
5,42915,457
4,42916,457
5,42917,457
1,42918,457
2,42919,457
5,42920,457
5,42921,457
5,42922,457
5,42923,457
5,42924,457
4,42925,457
5,42926,457
4,42927,457
5,42928,457
3,42929,457
3,42930,457
5,42931,457
5,42932,457
5,42933,457
5,42934,457
5,42935,457
4,42936,457
5,42937,457
5,42938,457
5,42939,457
5,42940,457
5,42941,457
4,42942,457
5,42943,457
4,42944,457
5,42945,457
5,42946,457
5,42947,457
5,42948,457
5,42949,457
4,42950,457
5,42951,457
5,42952,457
2,42953,457
4,42954,457
5,42955,457
2,42956,457
4,42957,457
5,42958,457
4,42959,457
5,42960,457
5,42961,457
5,43199,457
1,63271,457
5,63272,457
1,17,2226
5,27003,2226
5,40425,2226
5,46633,2226
3,46634,2226
5,46635,2226
3,46636,2226
5,46637,2226
2,46638,2226
5,46639,2226
5,46640,2226
5,46641,2226
4,46642,2226
3,46643,2226
5,46644,2226
4,46645,2226
1,46646,2226
5,46647,2226
5,46648,2226
5,46649,2226
2,63414,2226
5,20,2181
4,774,2181
1,1134,2181
5,1208,2181
2,1272,2181
5,3057,2181
5,3511,2181
3,4132,2181
2,5142,2181
5,5467,2181
4,5693,2181
3,6225,2181
5,7030,2181
5,7736,2181
5,9092,2181
5,9378,2181
5,9458,2181
1,9726,2181
1,9945,2181
3,11771,2181
2,11808,2181
5,13309,2181
3,13846,2181
5,14142,2181
4,15118,2181
5,15137,2181
5,15259,2181
5,18422,2181
5,18774,2181
5,18977,2181
5,19565,2181
5,20451,2181
1,20976,2181
1,21192,2181
5,21532,2181
3,21745,2181
5,21891,2181
4,22713,2181
5,22959,2181
5,23002,2181
5,24853,2181
5,25614,2181
5,26039,2181
5,26088,2181
1,26353,2181
5,26757,2181
3,27634,2181
5,27689,2181
5,27862,2181
1,30563,2181
5,31122,2181
3,32916,2181
2,33623,2181
3,35275,2181
4,35349,2181
4,35370,2181
5,36056,2181
5,38462,2181
5,40127,2181
5,41844,2181
3,41851,2181
5,41936,2181
5,42393,2181
4,43341,2181
5,43854,2181
3,44830,2181
5,45590,2181
5,45602,2181
5,45661,2181
5,46259,2181
5,46842,2181
4,47029,2181
4,47569,2181
5,47875,2181
5,48950,2181
4,49284,2181
4,49635,2181
3,49636,2181
5,49637,2181
4,49638,2181
5,49639,2181
1,49640,2181
4,49641,2181
4,49642,2181
1,49643,2181
5,49644,2181
4,49645,2181
4,49646,2181
5,49647,2181
5,49648,2181
3,49649,2181
2,49650,2181
5,49651,2181
5,49652,2181
4,49653,2181
4,49654,2181
5,49655,2181
2,49656,2181
1,49657,2181
5,49658,2181
3,49659,2181
5,49660,2181
3,49661,2181
5,49662,2181
5,49663,2181
5,49664,2181
5,49665,2181
5,49666,2181
1,49667,2181
5,49668,2181
5,49669,2181
3,49670,2181
1,49671,2181
5,49672,2181
4,49673,2181
5,49674,2181
4,49675,2181
4,49676,2181
5,49677,2181
5,49678,2181
5,49679,2181
5,49680,2181
3,49681,2181
3,49682,2181
3,49683,2181
5,49684,2181
2,49685,2181
5,49686,2181
3,49687,2181
5,49688,2181
2,49689,2181
5,49690,2181
5,49691,2181
4,49692,2181
2,49693,2181
2,49694,2181
3,49695,2181
5,49696,2181
2,49697,2181
4,49698,2181
4,49699,2181
5,49700,2181
1,49701,2181
5,49702,2181
4,49703,2181
5,49704,2181
3,49705,2181
1,49706,2181
3,49707,2181
5,49708,2181
4,49709,2181
5,49710,2181
5,49711,2181
5,49712,2181
1,49713,2181
3,49714,2181
4,49715,2181
1,49716,2181
4,49717,2181
5,49718,2181
5,49719,2181
2,49720,2181
5,49721,2181
5,49722,2181
2,49723,2181
5,49724,2181
5,49725,2181
1,49726,2181
4,49727,2181
1,49728,2181
4,49729,2181
5,49730,2181
5,49731,2181
5,49732,2181
1,49733,2181
1,49734,2181
2,49735,2181
1,49736,2181
5,49737,2181
5,49738,2181
5,49739,2181
5,49740,2181
5,49741,2181
2,49742,2181
3,49743,2181
4,49744,2181
5,49745,2181
4,49746,2181
5,49747,2181
4,49748,2181
5,49749,2181
2,49750,2181
5,49751,2181
3,49752,2181
5,49753,2181
1,49754,2181
5,49755,2181
1,49756,2181
5,49757,2181
1,49758,2181
3,49759,2181
3,49760,2181
5,49761,2181
3,49762,2181
2,49763,2181
5,49764,2181
1,49765,2181
2,49766,2181
4,49767,2181
1,49768,2181
4,49769,2181
2,49770,2181
5,49771,2181
5,49772,2181
5,49773,2181
4,49774,2181
2,49775,2181
5,49776,2181
1,49777,2181
3,49778,2181
2,49779,2181
2,49780,2181
5,49781,2181
5,49782,2181
5,49783,2181
5,49784,2181
5,49785,2181
5,49786,2181
5,49787,2181
1,49788,2181
5,49789,2181
5,49790,2181
5,49791,2181
5,49792,2181
5,49793,2181
5,49794,2181
2,49795,2181
5,49796,2181
1,49797,2181
5,49798,2181
3,49799,2181
1,49800,2181
5,49801,2181
5,49802,2181
1,49803,2181
5,49804,2181
5,49805,2181
2,49806,2181
5,49807,2181
1,49808,2181
1,49809,2181
4,49810,2181
4,49811,2181
5,49812,2181
5,49813,2181
5,49814,2181
1,49815,2181
4,49816,2181
5,49817,2181
5,49818,2181
5,49819,2181
2,49820,2181
5,49821,2181
5,49822,2181
5,49823,2181
5,49824,2181
4,49825,2181
5,49826,2181
4,49827,2181
5,49828,2181
1,49829,2181
2,49830,2181
5,49831,2181
5,49832,2181
2,49833,2181
4,49834,2181
5,49835,2181
2,49836,2181
1,49837,2181
5,49838,2181
4,49839,2181
5,49840,2181
4,49841,2181
5,49842,2181
5,49843,2181
2,49844,2181
3,49845,2181
1,49846,2181
4,49847,2181
4,49848,2181
5,49849,2181
3,49850,2181
5,49851,2181
5,49852,2181
4,49853,2181
5,49854,2181
4,49855,2181
5,49856,2181
3,49857,2181
4,49858,2181
5,49859,2181
1,49860,2181
5,49861,2181
5,49862,2181
5,49863,2181
1,49864,2181
1,49865,2181
2,49866,2181
5,49867,2181
4,49868,2181
4,49869,2181
4,49870,2181
4,49871,2181
1,49872,2181
4,49873,2181
4,49874,2181
5,49875,2181
5,49876,2181
5,49877,2181
4,49878,2181
5,49879,2181
5,49880,2181
4,49881,2181
3,49882,2181
5,49883,2181
3,49884,2181
3,49885,2181
2,49886,2181
5,49887,2181
5,49888,2181
5,49889,2181
5,49890,2181
5,49891,2181
1,49892,2181
4,49893,2181
5,49894,2181
2,49895,2181
5,49896,2181
5,49897,2181
1,49898,2181
4,49899,2181
5,49900,2181
3,49901,2181
5,49902,2181
5,49903,2181
1,49904,2181
5,49905,2181
3,49906,2181
3,49907,2181
5,49908,2181
5,49909,2181
4,49910,2181
5,49911,2181
5,49912,2181
4,49913,2181
4,49914,2181
5,49915,2181
4,49916,2181
1,49917,2181
1,49918,2181
2,49919,2181
5,49920,2181
4,49921,2181
4,49922,2181
5,49923,2181
5,49924,2181
5,49925,2181
5,49926,2181
3,49927,2181
5,49928,2181
5,49929,2181
5,49930,2181
5,49931,2181
5,49932,2181
5,49933,2181
1,49934,2181
5,49935,2181
5,49936,2181
5,49937,2181
3,49938,2181
5,49939,2181
5,49940,2181
5,49941,2181
4,49942,2181
5,49943,2181
5,49944,2181
5,49945,2181
5,49946,2181
5,49947,2181
2,49948,2181
4,49949,2181
4,49950,2181
4,49951,2181
5,49952,2181
5,49953,2181
5,49954,2181
5,49955,2181
5,49956,2181
5,49957,2181
5,49958,2181
5,49959,2181
5,49960,2181
5,49961,2181
5,49962,2181
5,49963,2181
1,49964,2181
5,49965,2181
5,49966,2181
5,49967,2181
5,49968,2181
5,49969,2181
5,49970,2181
3,49971,2181
1,49972,2181
5,49973,2181
2,49974,2181
5,49975,2181
5,49976,2181
4,49977,2181
5,49978,2181
5,49979,2181
5,49980,2181
5,49981,2181
4,49982,2181
4,49983,2181
5,49984,2181
5,49985,2181
5,49986,2181
5,49987,2181
5,49988,2181
5,49989,2181
5,49990,2181
5,49991,2181
3,49992,2181
5,49993,2181
3,49994,2181
5,49995,2181
5,49996,2181
5,49997,2181
5,49998,2181
5,49999,2181
1,50000,2181
5,50001,2181
5,50002,2181
4,50003,2181
5,50004,2181
5,50005,2181
5,50006,2181
5,50007,2181
5,50008,2181
5,50009,2181
4,50010,2181
4,50011,2181
2,50012,2181
5,50013,2181
5,50014,2181
5,50015,2181
4,50016,2181
4,50017,2181
4,50018,2181
5,50019,2181
5,50020,2181
5,50021,2181
1,50022,2181
5,50023,2181
4,50024,2181
5,50025,2181
1,50026,2181
2,50027,2181
5,50028,2181
5,50029,2181
5,50030,2181
4,50031,2181
5,50032,2181
5,50033,2181
2,50034,2181
5,50035,2181
1,50036,2181
5,50037,2181
3,50038,2181
4,50039,2181
5,50040,2181
5,50041,2181
5,50042,2181
4,50043,2181
5,50044,2181
4,50045,2181
2,50046,2181
4,50047,2181
5,50048,2181
5,50049,2181
5,50050,2181
5,50051,2181
5,50052,2181
5,50053,2181
5,50054,2181
4,50055,2181
5,50056,2181
3,50057,2181
5,50058,2181
5,50059,2181
5,50060,2181
5,50061,2181
5,50062,2181
5,50063,2181
4,50064,2181
5,50065,2181
5,50066,2181
4,50067,2181
5,50068,2181
2,50069,2181
5,50070,2181
4,50071,2181
5,50072,2181
5,50073,2181
5,50074,2181
5,50075,2181
4,50076,2181
5,50077,2181
5,50078,2181
5,50079,2181
5,50080,2181
5,50081,2181
1,50082,2181
5,50083,2181
5,50084,2181
4,50085,2181
3,50086,2181
1,50087,2181
5,50088,2181
5,50089,2181
4,50090,2181
5,50091,2181
5,50092,2181
5,50093,2181
5,50094,2181
1,50095,2181
4,50096,2181
5,50097,2181
5,50098,2181
4,50099,2181
3,50100,2181
5,50101,2181
4,50102,2181
5,50103,2181
5,50104,2181
5,50105,2181
5,50106,2181
5,50107,2181
5,50108,2181
4,50109,2181
5,50110,2181
3,50111,2181
5,50112,2181
5,50113,2181
5,50114,2181
4,50115,2181
1,50116,2181
5,50117,2181
5,50118,2181
4,50119,2181
5,50120,2181
1,50121,2181
5,50122,2181
5,50123,2181
5,50124,2181
5,50125,2181
5,50126,2181
5,50127,2181
5,50128,2181
5,50129,2181
5,50130,2181
5,50131,2181
5,50132,2181
4,50133,2181
3,50134,2181
5,50135,2181
5,50136,2181
5,50137,2181
5,50138,2181
5,50139,2181
5,50140,2181
5,50141,2181
4,50142,2181
5,50143,2181
5,50144,2181
1,50145,2181
5,50146,2181
5,50147,2181
1,50148,2181
5,50149,2181
5,50150,2181
5,50151,2181
2,50152,2181
3,50153,2181
5,50154,2181
5,50155,2181
3,50156,2181
5,50157,2181
3,50158,2181
4,50159,2181
5,50160,2181
5,50161,2181
4,50162,2181
2,50163,2181
4,50164,2181
4,50165,2181
5,50166,2181
5,50167,2181
5,50168,2181
4,50169,2181
1,50170,2181
4,50171,2181
2,50172,2181
3,50173,2181
2,50174,2181
5,50175,2181
4,50176,2181
4,50177,2181
5,50178,2181
1,50179,2181
5,50180,2181
5,50181,2181
2,50182,2181
5,50183,2181
4,50184,2181
4,50185,2181
5,50186,2181
1,50187,2181
5,50188,2181
5,50189,2181
5,50190,2181
3,50191,2181
5,50192,2181
5,50193,2181
4,50194,2181
5,50195,2181
5,50196,2181
5,50197,2181
5,50198,2181
4,50199,2181
4,50200,2181
3,50201,2181
5,50202,2181
5,50203,2181
5,50204,2181
4,50205,2181
4,50206,2181
4,50207,2181
4,50208,2181
5,50209,2181
5,50210,2181
2,50211,2181
2,50212,2181
5,50213,2181
5,50214,2181
5,50215,2181
4,50216,2181
4,50217,2181
1,50218,2181
5,50219,2181
2,50220,2181
5,50221,2181
5,50222,2181
5,50223,2181
5,50224,2181
5,50225,2181
5,50226,2181
3,50227,2181
5,50228,2181
5,50229,2181
5,50230,2181
3,50231,2181
4,50232,2181
5,50233,2181
5,50234,2181
5,50235,2181
2,50236,2181
4,63599,2181
5,27,1797
5,10335,1797
5,36817,1797
5,58237,1797
5,58238,1797
5,58239,1797
1,58240,1797
5,58241,1797
5,58242,1797
5,58243,1797
5,58244,1797
5,58245,1797
5,58246,1797
3,58247,1797
5,58248,1797
5,63917,1797
5,34,1261
5,806,1261
3,1979,1261
5,2335,1261
4,3240,1261
1,3281,1261
3,3517,1261
5,5246,1261
3,5366,1261
4,5380,1261
5,5620,1261
5,5627,1261
1,6090,1261
4,6718,1261
1,8666,1261
5,9529,1261
5,9928,1261
3,9940,1261
5,9949,1261
5,9963,1261
5,10996,1261
5,11064,1261
2,11071,1261
5,11545,1261
5,12180,1261
4,12536,1261
3,12944,1261
4,13861,1261
5,14294,1261
5,14556,1261
5,15251,1261
2,16558,1261
3,16604,1261
1,17622,1261
3,19831,1261
1,20199,1261
5,20741,1261
5,20776,1261
5,21120,1261
5,21292,1261
4,21567,1261
4,22065,1261
4,23887,1261
2,23973,1261
5,25331,1261
3,26432,1261
2,26520,1261
5,27460,1261
5,28373,1261
4,28526,1261
1,28555,1261
5,29233,1261
2,29394,1261
1,29594,1261
4,30023,1261
4,30245,1261
4,30949,1261
4,31278,1261
2,31697,1261
5,32848,1261
5,32884,1261
5,33177,1261
4,33310,1261
5,33433,1261
2,34318,1261
5,34723,1261
2,37112,1261
5,37352,1261
5,37470,1261
4,37471,1261
5,37472,1261
5,37473,1261
5,37474,1261
3,37475,1261
1,37476,1261
1,37477,1261
5,37478,1261
3,37479,1261
5,37480,1261
5,37481,1261
5,37482,1261
5,37483,1261
2,37484,1261
5,37485,1261
1,37486,1261
5,37487,1261
4,37488,1261
5,37489,1261
4,37490,1261
5,37491,1261
5,37492,1261
3,37493,1261
5,37494,1261
4,37495,1261
4,37496,1261
2,37497,1261
5,37498,1261
5,37499,1261
5,37500,1261
5,37501,1261
1,37502,1261
5,37503,1261
4,37504,1261
2,37505,1261
4,37506,1261
5,37507,1261
5,37508,1261
1,37509,1261
4,37510,1261
5,37511,1261
5,37512,1261
1,37513,1261
1,37514,1261
5,37515,1261
2,37516,1261
5,37517,1261
5,37518,1261
5,37519,1261
1,37520,1261
5,37521,1261
5,37522,1261
5,37523,1261
3,37524,1261
1,37525,1261
1,37526,1261
4,37527,1261
5,37528,1261
3,37529,1261
1,37530,1261
5,37531,1261
4,37532,1261
5,37533,1261
4,37534,1261
5,37535,1261
5,37536,1261
3,37537,1261
2,37538,1261
5,37539,1261
4,37540,1261
4,37541,1261
4,37542,1261
5,37543,1261
5,37544,1261
5,37545,1261
1,37546,1261
5,37547,1261
5,37548,1261
5,37549,1261
5,37550,1261
3,37551,1261
5,37552,1261
1,37553,1261
4,37554,1261
5,37555,1261
1,37556,1261
5,37557,1261
3,37558,1261
2,37559,1261
5,37560,1261
5,37561,1261
5,37562,1261
5,37563,1261
5,37564,1261
4,37565,1261
5,37566,1261
3,37567,1261
1,37568,1261
5,37569,1261
5,37570,1261
5,37571,1261
4,37572,1261
5,37573,1261
5,37574,1261
5,37575,1261
5,37576,1261
5,37577,1261
5,37578,1261
3,37579,1261
2,37580,1261
5,37581,1261
1,37582,1261
1,37583,1261
3,37584,1261
5,37585,1261
2,37586,1261
1,37587,1261
3,37588,1261
4,37589,1261
4,37590,1261
3,37591,1261
5,37592,1261
5,37593,1261
5,37594,1261
4,37595,1261
5,37596,1261
3,37597,1261
5,37598,1261
5,37599,1261
5,37600,1261
5,37601,1261
5,37602,1261
5,37603,1261
1,37604,1261
5,37605,1261
4,37606,1261
4,37607,1261
3,37608,1261
5,37609,1261
1,37610,1261
5,37611,1261
1,37612,1261
5,37613,1261
3,37614,1261
5,37615,1261
4,37616,1261
5,37617,1261
4,37618,1261
5,37619,1261
3,37620,1261
1,37621,1261
2,37622,1261
5,37623,1261
5,37624,1261
4,37625,1261
5,37626,1261
5,37627,1261
5,37628,1261
5,37629,1261
3,37630,1261
3,37631,1261
5,37632,1261
5,37633,1261
4,37634,1261
5,37635,1261
5,37636,1261
3,37637,1261
1,37638,1261
3,37639,1261
4,37640,1261
5,37641,1261
1,37642,1261
3,37643,1261
5,37644,1261
3,37645,1261
5,37646,1261
5,37647,1261
5,37648,1261
5,37649,1261
3,37650,1261
1,37651,1261
4,37652,1261
5,37653,1261
3,37654,1261
3,37655,1261
5,37656,1261
5,37657,1261
5,37658,1261
3,37659,1261
1,37660,1261
5,37661,1261
5,37662,1261
5,37663,1261
1,37664,1261
4,37665,1261
1,37666,1261
3,37667,1261
5,37668,1261
5,37669,1261
4,37670,1261
5,37671,1261
4,37672,1261
1,37673,1261
3,37674,1261
3,37675,1261
2,37676,1261
5,37677,1261
2,37678,1261
5,37679,1261
4,37680,1261
2,37681,1261
5,37682,1261
4,37683,1261
2,37684,1261
5,37685,1261
1,37686,1261
5,37687,1261
5,37688,1261
5,37689,1261
5,37690,1261
4,37691,1261
3,37692,1261
5,37693,1261
1,37694,1261
5,37694,1261
4,37695,1261
5,37696,1261
4,37697,1261
5,37698,1261
5,37699,1261
1,37700,1261
4,37701,1261
2,37702,1261
5,37703,1261
3,37704,1261
1,37705,1261
1,37706,1261
5,37707,1261
5,37708,1261
5,37709,1261
3,37710,1261
5,37711,1261
5,37712,1261
4,37713,1261
5,37714,1261
5,37715,1261
1,37716,1261
5,37717,1261
5,37718,1261
5,37719,1261
1,37720,1261
5,37721,1261
5,37722,1261
5,37723,1261
5,37724,1261
1,37725,1261
5,37726,1261
5,37727,1261
4,37728,1261
5,37729,1261
4,37730,1261
2,37731,1261
1,37732,1261
5,37733,1261
5,37734,1261
3,37735,1261
5,37736,1261
5,37737,1261
5,37738,1261
5,37739,1261
5,37740,1261
5,37741,1261
5,37742,1261
5,37743,1261
3,37744,1261
5,37745,1261
5,37746,1261
